"time","BlackScr","CO2air","EC_drain_PC","EC_slab1","EC_slab2","EnScr","HumDef","Iglob","PipeGrow","RadSum","Rhair","Tair","Tout","WC_slab1","WC_slab2"
"2020-05-11 03:25:00",0,617.0000042,5.4,4.74387,4.833848,0,8.629999983,1020.999996,37.60000005,877.9999958,66.6,27.0999999,10.49999996,71.37,63.964
"2020-05-11 03:30:00",0,628.9999992,5.41,4.74387,4.835715,0,8.669999997,971.0000034,37.20000003,906.9999981,67.8999999,27.9,10.99999997,71.37,63.713
"2020-05-11 03:35:00",0,656.9999991,5.42,4.742773,4.856188,0,7.820000028,921.0000017,37.79999998,934.9999991,70.3999999,27.5,10.9,71.148,63.368
"2020-05-11 03:40:00",0,646.9999995,5.41,4.744532,4.865522,0,7.520000024,955.9999997,38.20000001,963.0000007,72.2999999,28,10.20000001,71.073,63.289
"2020-05-11 03:45:00",0,632.0000016,5.37,4.737568,4.872099,0,8.249999869,945.999995,38.49999998,983.0000008,67.9000005,27,10.39999996,72.079,64.637
"2020-05-11 03:50:00",0,647.9999984,5.36,4.727707,4.866241,0,6.950000131,896.000005,38.30000002,990.9999992,72.4999995,26.7,10.00000004,71.832,64.35
"2020-05-11 03:55:00",0,699.9999983,5.38,4.729038,4.876107,0,6.64000001,866.000001,38.49999999,1010.999999,74.9999999,27.6,10.19999999,71.586,64.081
"2020-05-11 04:00:00",0,706,5.39,4.733848,4.884941,0,7.59,916,38.6,1040,71.6,27.7,10.6,71.574,63.945
"2020-05-11 04:05:00",0,683.0000013,5.35,4.731044,4.884084,0,8.329999962,946.0000007,38.59999999,1066.000002,69.5000001,28.1,11.99999993,72.356,65.316
"2020-05-11 04:10:00",0,702.9999973,5.38,4.728779,4.877013,0,7.770000075,955.9999987,38.50000001,1090.999997,70.5999999,27.5000001,10.90000015,71.856,64.496
"2020-05-11 04:15:00",0,688.000001,5.38,4.725564,4.866686,0,7.91999999,965.9999993,38.59999999,1115.999998,71.7999999,28.5999999,10.40000003,72.332,65.452
"2020-05-11 04:20:00",0,715.9999991,5.36,4.697688,4.85352,0,8.379999985,975.9999997,38.40000001,1142.999999,70.0000001,28.5,10.5,72.008,64.596
"2020-05-11 04:25:00",0,678.0000002,5.36,4.698366,4.849808,0,8.170000026,986.000001,38.49999999,1169.000001,68.9,27.4000001,10.40000003,71.691,64.283
"2020-05-11 04:30:00",0,683.0000012,5.36,4.6922,4.855582,0,8.949999893,1015.999999,38.3,1196.000002,68.8000001,28.9999998,11.29999992,71.791,64.198
"2020-05-11 04:35:00",0,694.9999988,5.36,4.683774,4.85341,0,7.890000107,1006.000001,38.3,1215.999998,69.3,27.0000002,10.50000008,72.332,65.518
"2020-05-11 04:40:00",0,760.9999978,5.36,4.67149,4.85646,0,7.540000012,977.000001,38.3,1240.999999,73.6999999,28.9999999,10.6,71.949,64.409
"2020-05-11 04:45:00",0,751,5.35,4.668583,4.858431,0,7.02,1027,38.5,1272,74.7,28.4,11.8,71.779,64.33
"2020-05-11 04:50:00",0,681.0000021,5.37,4.669382,4.861188,0,7.140000029,1016.999997,38.49999997,1292.000001,73.3999998,27.7999999,11.29999995,71.627,64.074
"2020-05-11 04:55:00",0,712.9999957,5.37,4.664803,4.858789,0,7.569999942,967.0000067,38.00000007,1299.999999,69.9000005,26.6000002,10.60000009,72.055,64.725
"2020-05-11 05:00:00",0,782.9999953,5.38,4.647023,4.853049,0,7.390000012,937.000002,37.80000001,1315.999999,72.4999998,27.7999999,10.89999998,72.032,64.541
"2020-05-11 05:05:00",0,823.9999986,5.38,4.648222,4.839387,0,6.560000028,887.0000017,37.7,1328,76.0999999,28.2,10.50000001,72.404,65.453
"2020-05-11 05:10:00",0,769.9999968,5.36,4.647193,4.819139,0,5.190000028,877.000001,37.50000001,1346.000001,81.4999999,28.6,11.10000001,72.103,64.352
"2020-05-11 05:15:00",0,673.9999949,5.36,4.638696,4.812666,0,6.040000053,906.9999957,37.7,1378.000002,79.3999995,29.3999998,11.39999994,71.868,64.113
"2020-05-11 05:20:00",0,623.0000051,5.35,4.635388,4.805517,0,6.569999947,864.0000043,37.7,1392.999998,74.3000005,26.9000003,10.80000006,71.663,64.016
"2020-05-11 05:25:00",0,657.9999988,5.36,4.623302,4.793748,0,6.689999996,834.000001,37.7,1409.999999,75.9,28.4,10.50000001,72.257,64.992
"2020-05-11 05:30:00",0,755,5.35,4.607234,4.781559,0,5.7,844,37,1431,79.8,28.7,11.7,71.939,64.392
"2020-05-11 05:35:00",0,654.9999995,5.36,4.603975,4.768097,0,6.310000039,853.9999993,36.79999997,1454.000001,76.0999999,27.5000001,11.19999997,72.387,65.219
"2020-05-11 05:40:00",0,647.0000011,5.35,4.595438,4.750238,0,6.889999922,844.0000013,36.30000007,1470.999998,74.9000002,28.1999999,10.70000007,72.128,64.211
"2020-05-11 05:45:00",0,693.9999968,5.37,4.583504,4.751819,0,6.640000017,834.0000007,35.90000003,1487.999999,74.3,27.1000001,10.40000002,71.63,63.857
"2020-05-11 05:50:00",0,745.9999983,5.39,4.583124,4.754906,0,5.270000046,843.9999997,35.20000002,1507.999999,80.6999998,28.1,11.09999998,71.669,63.777
"2020-05-11 05:55:00",0,694.9999993,5.37,4.591685,4.747589,0,6.499999979,814.000001,34.99999999,1521.000001,75.4000001,27.5,10.60000001,72.158,64.507
"2020-05-11 06:00:00",0,673.0000047,5.38,4.596381,4.724645,0,5.85999999,844.000001,34.79999998,1546.000002,78.9000001,28.4,10.90000001,71.905,64.263
"2020-05-11 06:05:00",0,719.9999953,5.39,4.594119,4.728216,0,5.76000001,853.999999,34.60000002,1565.999998,79.6999999,28.8,10.99999999,71.758,63.91
"2020-05-11 06:10:00",0,714.0000002,5.41,4.594119,4.738945,0,6.549999974,883.999999,34.5,1593.999999,76.4000001,28.4,11.49999998,71.758,63.67
"2020-05-11 06:15:00",0,700,5.37,4.596437,4.730548,0,6.11,914,34.3,1623,78.8,29.1,11.3,72.2,64.895
"2020-05-11 06:20:00",0,688.0000009,5.37,4.589418,4.721328,0,7.159999962,886.0000017,34.2,1641.000002,72.6000003,27.3000001,11.09999998,72.04,64.035
"2020-05-11 06:25:00",0,701.9999981,5.39,4.585483,4.722404,0,6.600000075,911.9999965,34.2,1664.999997,76.5999995,28.6999998,10.80000004,71.858,63.785
"2020-05-11 06:30:00",0,736.9999977,5.4,4.591863,4.731822,0,6.380000015,882.000002,33.90000002,1683.999999,76.1,27.7000001,11.09999998,71.705,63.625
"2020-05-11 06:35:00",0,684.0000018,5.36,4.608261,4.723455,0,6.569999994,910.999999,33.9,1710.999999,76.6,28.6,10.70000001,72.323,64.955
"2020-05-11 06:40:00",0,637.0000005,5.35,4.606885,4.716485,0,6.640000047,872.9999998,33.7,1736.000001,76.5999998,28.8,10.80000003,72.087,64.448
"2020-05-11 06:45:00",0,653.0000008,5.35,4.604462,4.729854,0,8.049999966,865.9999959,33.7,1762.000003,71.0000002,28.4000001,11.79999995,71.688,63.786
"2020-05-11 06:50:00",0,660.9999992,5.36,4.602445,4.735657,0,7.710000034,825.0000041,33.7,1786.999997,73.0999998,28.9999999,11.30000005,71.682,63.701
"2020-05-11 06:55:00",0,669.9999997,5.34,4.606588,4.730292,0,8.409999977,802.0000008,33.6,1810.999999,69.7000001,28.4,11.59999999,72.3,64.752
"2020-05-11 07:00:00",0,691,5.34,4.606879,4.722872,0,7.82,797,33.5,1835,72,28.5,10.6,72.223,64.354
"2020-05-11 07:05:00",0,681,5.33,4.603236,4.733165,0,8.349999966,769.9999991,33.4,1859.000002,69.6000002,28.2000001,10.90000003,71.828,63.92
"2020-05-11 07:10:00",0,681,5.34,4.60713,4.748981,0,7.840000068,757.0000017,33.4,1881.999997,72.4999996,28.8999999,11.39999993,71.828,63.742
"2020-05-11 07:15:00",0,564.0000078,5.34,4.618932,4.746521,0,8.499999956,747.0000007,33.30000001,1903.999999,69.2000002,28.3,10.90000003,71.588,64.959
"2020-05-11 07:20:00",0,547.0000006,5.32,4.633168,4.744038,0,8.619999996,749.9999999,33.3,1926.999999,68.8,28.3,10.60000001,72.011,64.23
"2020-05-11 07:25:00",0,624.0000008,5.35,4.637641,4.750691,0,8.190000003,732.0000005,33.1,1948.000001,70.5,28.4,10.80000002,71.875,63.87
"2020-05-11 07:30:00",0,646.9999906,5.34,4.636971,4.759899,0,8.269999946,748.0000012,33,1970.000002,70.2000002,28.4,11.30000004,71.875,63.796
"2020-05-11 07:35:00",0,554.0000094,5.32,4.638525,4.760338,0,7.730000054,759.9999988,33,1992.999998,72.2999998,28.5,11.69999996,72.417,65.137
"2020-05-11 07:40:00",0,599.9999985,5.32,4.636122,4.765476,0,7.909999994,710.0000017,33,2012.999999,71.2,28.2,11.30000001,72.028,64.293
"2020-05-11 07:45:00",0,645,5.32,4.631587,4.78144,0,7.96,682,32.8,2033,71.8,28.7,12,71.963,63.969
"2020-05-11 07:50:00",0,616.9999974,5.32,4.633352,4.789229,0,8.219999975,682.0000003,32.69999999,2052.000001,70.4000001,28.4,11.20000001,71.898,63.895
"2020-05-11 07:55:00",0,578.0000052,5.32,4.628267,4.783379,0,7.840000051,685.9999995,32.60000001,2072.999997,72.4999997,28.8999999,11.29999999,72.204,64.724
"2020-05-11 08:00:00",0,624.9999968,5.32,4.627028,4.781337,0,8.219999975,700.999999,32.6,2092.999999,69.9000002,28.1000001,10.60000005,72.245,64.523
"2020-05-11 08:05:00",0,543.0000027,5.34,4.628358,4.790957,0,7.080000038,654.0000016,32.6,2112.999999,74.8999998,28.7,10.89999999,71.886,64.112
"2020-05-11 08:10:00",0,506.9999987,5.35,4.624244,4.797491,0,7.139999992,622.0000002,32.4,2132.000001,74.7,28.7,11.39999999,71.809,64.131
"2020-05-11 08:15:00",0,466.9999974,5.37,4.627128,4.813299,0,6.899999922,628.9999969,32.49999999,2151.000002,75.0000003,28.3,11.00000001,71.798,63.856
"2020-05-11 08:20:00",0,441.0000026,5.36,4.624909,4.819364,0,6.120000078,598.0000031,32.40000001,2168.999998,78.1999997,28.6,11.09999999,71.693,63.806
"2020-05-11 08:25:00",0,430.0000004,5.36,4.636509,4.829025,0,7.059999968,584.0000005,32.3,2185.999999,74.7000001,28.5,11.2,71.564,63.616
"2020-05-11 08:30:00",0,420,5.36,4.659188,4.842651,0,7.4,569,32.4,2204,73.2,28.3,11.1,71.564,63.438
"2020-05-11 08:35:00",0,409.9999989,5.29,4.652815,4.837019,0,6.319999938,568.9999984,32.70000001,2221.000001,76.6000002,27.9,10.80000001,72.482,65.168
"2020-05-11 08:40:00",0,393.0000023,5.33,4.646724,4.828505,0,5.400000123,545.0000032,32.89999997,2232.999998,79.7999996,27.7,10.89999999,72.109,64.407
"2020-05-11 08:45:00",0,396.9999997,5.33,4.642326,4.82905,0,6.59999992,525.0000013,32.99999999,2248.999999,74.6000004,27.2,10.50000003,71.928,64.339
"2020-05-11 08:50:00",0,391.0000002,5.36,4.645306,4.832878,0,6.420000006,518.0000002,33.29999999,2262,75.3,27.2,10.6,71.863,64.185
"2020-05-11 08:55:00",0,386.9999999,5.36,4.645071,4.851655,0,5.070000011,502.0000002,33.4,2274.000001,79.5,26.3,10.60000001,71.863,64.042
"2020-05-11 09:00:00",0,382.9999993,5.37,4.652579,4.872606,0,5.390000115,507.0000016,33.40000003,2289.000002,79.5999996,27.5,10.80000004,71.762,63.938
"2020-05-11 09:05:00",0,376.0000007,5.36,4.660293,4.876908,0,6.529999885,522.9999984,33.69999997,2304.999998,75.3000004,27.5,11.19999996,71.751,63.858
"2020-05-11 09:10:00",0,378.9999999,5.35,4.673766,4.883345,0,6.979999985,473.0000017,33.30000001,2319,72.7000001,26.9,11.00000001,71.581,63.739
"2020-05-11 09:15:00",0,380,5.36,4.67326,4.891043,0,7.34,451,33,2329,71.9,27.3,10.4,71.581,63.56
"2020-05-11 09:20:00",0,382.0000007,5.37,4.677269,4.910636,0,6.95999997,414.9999966,32.69999997,2334,72,26.3999999,10.09999999,71.511,63.399
"2020-05-11 09:25:00",0,391.9999987,5.33000001,4.677782,4.910873,0,6.520000059,365.0000067,32.20000007,2337,72.1,25.3000002,9.900000027,71.886,64.213
"2020-05-11 09:30:00",0,397.9999996,5.34,4.678162,4.892387,0,6.250000018,394.999998,34.99999981,2346.999999,72.2,24.6000001,10.39999997,72.074,64.728
"2020-05-11 09:35:00",0,403.9999998,5.39,4.672035,4.887516,0,6.509999991,401.9999998,36.89999994,2360,69.5000001,23.7,10.5,72.009,64.316
"2020-05-11 09:40:00",0,399.0000003,5.41,4.671337,4.895778,0,6.959999983,354.999999,36.79999998,2365,68.5,24.3,10.29999998,71.95,64.259
"2020-05-11 09:45:00",0,407.9999998,5.42,4.689594,4.913217,0,6.449999958,324.999999,36.2,2370.000001,69.8000002,23.7,9.80000001,71.745,64.091
"2020-05-11 09:50:00",0,406.0000002,5.44,4.702618,4.925328,0,6.030000042,315.000001,36.2,2375.999999,71.2999999,23.4,9.89999999,71.575,64.064
"2020-05-11 09:55:00",0,404.0000001,5.46,4.710737,4.939433,0,6.069999999,310.0000002,36.00000001,2385,71.1,23.4,9.60000001,71.703,63.902
"2020-05-11 10:00:00",0,409,5.47,4.715032,4.943614,0,6.15,298,35.8,2394,70.9,23.5,10,71.54,63.822
"2020-05-11 10:05:00",0,408.9999997,5.47,4.738226,4.962919,0,6.089999999,315.9999967,35.49999999,2403,71,23.4,10.09999998,71.499,63.684
"2020-05-11 10:10:00",0,404.0000007,5.45,4.74857,4.980698,0,6.070000003,267.0000066,35.40000001,2407.999999,70.6000001,23.1,9.80000004,71.383,63.441
"2020-05-11 10:15:00",0,409.9999996,5.46,4.747739,4.988605,0,5.570000034,217.0000034,35.30000001,2410,72.3999999,22.7,9.20000004,71.231,63.366
"2020-05-11 10:20:00",0,409,5.47,4.752461,4.996213,0,5.300000009,207.0000003,35.49999999,2414,73.1,22.3,9.49999999,71.109,63.308
"2020-05-11 10:25:00",0,411.9999999,5.48,4.763339,5.012514,0,5.399999999,217.0000004,36.20000001,2420,72.3,22.1,9.700000003,71.132,63.06
"2020-05-11 10:30:00",0,409.0000005,5.47,4.772478,5.022784,0,5.359999993,227.9999981,36.6,2427.000001,72.8000001,22.3,9.79999998,70.958,62.979
"2020-05-11 10:35:00",0,413.9999995,5.46,4.785721,5.023388,0,5.290000007,209.0000019,36.6,2432.999999,73.3,22.4,9.60000002,70.97,62.921
"2020-05-11 10:40:00",0,411.0000001,5.46,4.78352,5.022052,0,5.339999998,202.0000002,36.30000001,2439,72.9,22.3,9.500000003,71.021,62.73
"2020-05-11 10:45:00",0,415,5.46,4.796188,5.024567,0,5.26,186,36.1,2445,73,22.1,9.3,70.876,62.694
"2020-05-11 10:50:00",0,412.0000004,5.45,4.79156,5.02718,0,5.059999986,161.9999973,35.79999999,2450,73.6000001,21.8,9.299999987,70.812,62.493
"2020-05-11 10:55:00",0,417.9999992,5.47,4.794595,5.031674,0,4.850000028,122.0000054,35.70000001,2453,74.6999999,21.8,9.100000027,70.784,62.428
"2020-05-11 11:00:00",0,419.9999999,5.44,4.801409,5.031077,0,4.630000015,117.0000003,36.79999993,2456,75.4,21.5,8.900000013,70.726,62.363
"2020-05-11 11:05:00",0,422.9999999,5.49,4.804428,5.038634,0,5.319999977,67.00000168,40.09999989,2457,68.6000002,19.7000001,8.999999997,70.57,62.201
"2020-05-11 11:10:00",0,427.0000002,5.5,4.826373,5.042456,0,5.449999991,39.00000034,40.19999997,2459,68.8000001,20.2,8.899999997,70.523,62.06
"2020-05-11 11:15:00",0,433.0000005,5.54,4.833645,5.043482,0,5.169999996,48.99999819,39.39999997,2460,70.1999999,20.0999999,8.79999999,70.465,62.033
"2020-05-11 11:20:00",0,437.9999995,5.53,4.846425,5.049059,0,5.130000004,31.00000181,39.10000003,2461,69.0000001,19.3000001,8.70000001,70.424,61.968
"2020-05-11 11:25:00",0,432.0000002,5.54,4.843892,5.042549,0,5.249999996,67.99999876,38.50000002,2463,67.9,19.1,8.7,70.316,61.914
"2020-05-11 11:30:00",0,440,5.55,4.847743,5.04665,0,5.25,51,38.5,2465,68.7,19.5,8.5,70.327,61.838
"2020-05-11 11:35:00",0,444.9999999,5.54,4.849843,5.053608,0,4.939999984,37.9999994,38.70000002,2466,70.0000001,19.2,8.5,70.286,61.675
"2020-05-11 11:40:00",0,444.0000001,5.55,4.862173,5.060674,0,4.700000032,29.00000121,38.99999996,2467,71.0999999,19,8.5,70.126,61.615
"2020-05-11 11:45:00",0,445.9999999,5.53,4.863383,5.066021,0,4.590000007,18.00000074,39.19999999,2468,72.2999999,19.3,8.100000027,69.971,61.436
"2020-05-11 11:50:00",0,453.9999997,5.55,4.871164,5.061689,0,4.29000001,14.00000013,39.49999999,2468,73.6,19,7.80000001,69.988,61.453
"2020-05-11 11:55:00",0.00000134,443.0000003,5.54,4.873642,5.063092,0,4.249999996,19.00000017,39.69999999,2469,74,19.1,7.700000007,69.924,61.298
"2020-05-11 12:00:00",40.00000503,450.9999995,5.53,4.873725,5.06336,0,4.130000066,23.9999993,39.49999999,2469,73.9999997,18.6000001,7.89999999,69.964,61.202
"2020-05-11 12:05:00",89.99999497,446.0000005,5.54,4.88387,5.064759,0,4.789999934,17.0000007,39.40000001,2470,71.1000003,19.2999999,7.80000001,69.793,61.135
"2020-05-11 12:10:00",94.99999983,454.9999997,5.52,4.876239,5.064916,0,4.979999994,15.00000007,39.4,2470,70.8,19.8,7.700000003,69.793,60.956
"2020-05-11 12:15:00",95,462,5.54,4.880141,5.063482,0,4.78,6,39.4,2470,72.3,20,7.9,69.575,60.956
"2020-05-11 12:20:00",95,456.0000007,5.54,4.877915,5.057584,0,4.369999985,2,39.30000001,2471,74.5000001,19.9,7.799999987,69.677,60.967
"2020-05-11 12:25:00",95,466.9999985,5.51,4.873772,5.038349,0,4.15000003,2,39.39999999,2471,76.0999998,20.1,7.600000027,69.575,61.043
"2020-05-11 12:30:00",95,473.9999995,5.51,4.871164,5.024615,0,3.880000018,1.34e-7,39.49999999,2471,77.4999999,20,7.500000007,69.587,60.894
"2020-05-11 12:35:00",95,467.0000002,5.5,4.883965,5.021179,0,3.640000008,0,39.4,2471,79,20.1,7.400000003,69.54,60.798
"2020-05-11 12:40:00",95,468.0000003,5.48,4.879041,5.006731,0,3.539999996,0,39.39999999,2471,79.6,20.1,7.3,69.579,60.773
"2020-05-11 12:45:00",95,476.0000002,5.48,4.877821,5.006731,0,3.409999997,0,39.19999998,2471,80.1,19.9,7.3,69.477,60.773
"2020-05-11 12:50:00",95,477.9999998,5.51,4.878325,4.994629,0,3.380000003,0,39.00000002,2471,80.4,20,7.3,69.364,60.773
"2020-05-11 12:55:00",95,483.9999998,5.51,4.880161,4.989299,0,3.270000004,0,38.50000002,2471,80.9,19.9,7.200000003,69.312,60.583
"2020-05-11 13:00:00",95,477,5.48,4.880161,4.984131,0,3.19,0,38.5,2471,81.3,19.8,7.2,69.312,60.69
"2020-05-11 13:05:00",95,482.0000005,5.48,4.872598,4.983764,0,3.19,0,38.60000003,2471,81.3,19.8,7.2,69.442,60.594
"2020-05-11 13:10:00",95,489.9999989,5.48,4.886637,4.978558,0,3.19,0,38.99999995,2471,81.3,19.8,7.2,69.266,60.605
"2020-05-11 13:15:00",95,479.0000007,5.48,4.882665,4.972871,0,3.120000005,0,39.39999997,2471,81.6,19.7,7.100000007,69.266,60.521
"2020-05-11 13:20:00",95,488.9999997,5.51,4.871409,4.969999,0,3.12,0,39.59999999,2471,81.6,19.7,7.000000003,69.277,60.563
"2020-05-11 13:25:00",95,491.0000001,5.48,4.866359,4.956614,0,3,0,39.59999999,2471,82.1,19.5,6.900000003,69.208,60.436
"2020-05-11 13:30:00",95,492.9999997,5.48,4.86309,4.957235,0,3.000000003,0,39.4,2471,82.2,19.6,6.99999998,69.05,60.436
"2020-05-11 13:35:00",95,490.0000003,5.48,4.868918,4.946856,0,3.029999997,0,39.4,2471,82,19.6,6.80000002,69.05,60.436
"2020-05-11 13:40:00",95,487.0000001,5.48,4.863387,4.946705,0,3.000000001,0,39.20000001,2471,82.1,19.5,6.8,69.061,60.294
"2020-05-11 13:45:00",95,495,5.5,4.864743,4.939311,0,3,0,39.1,2471,82.1,19.5,6.8,68.998,60.411
"2020-05-11 13:50:00",95,495.5,5.5,4.855542,4.93492,0,2.950000003,0,39.05,2471,82.4,19.5,6.8,69.061,60.369
"2020-05-11 13:55:00",95,495.9999999,5.5,4.859198,4.940655,0,2.900000007,0,39.00000001,2471,82.7,19.5,6.8,68.897,60.263
"2020-05-11 14:00:00",95,492.0000003,5.49,4.863072,4.931436,0,2.860000003,0,39,2471,82.7,19.3,6.8,68.914,60.221
"2020-05-11 14:05:00",95,513.9999993,5.49,4.869658,4.931192,0,2.85,0,39,2471,82.8,19.3,6.700000003,68.914,60.179
"2020-05-11 14:10:00",95,498,5.49,4.86554,4.91571,0,2.879999998,0,37.59999995,2471,82.6,19.3,6.699999993,68.75,60.232
"2020-05-11 14:15:00",95,498.0000003,5.5,4.867091,4.91571,0,2.82999999,0,36.20000004,2471,82.8000001,19.2,6.49999998,68.75,60.232
"2020-05-11 14:20:00",95,500.9999997,5.49,4.867871,4.909803,0,2.73000001,0,36.59999996,2471,83.3,19.1,6.30000002,68.862,60.106
"2020-05-11 14:25:00",95,519.9999994,5.51,4.858437,4.896355,0,2.710000001,0,36.79999999,2471,83.5,19.2,6.399999997,68.709,60.147
"2020-05-11 14:30:00",95,506,5.51,4.861522,4.884459,0,2.73,0,36.9,2471,83.4,19.2,6.4,68.597,60.116
"2020-05-11 14:35:00",95,501,5.52,4.86009,4.882927,0,2.709999998,0,37.20000001,2471,83.4,19.1,6.399999993,68.597,60.169
"2020-05-11 14:40:00",95,501,5.51,4.861259,4.878873,0,2.680000004,0,37.39999997,2471,83.5,19,6.300000013,68.646,60.032
"2020-05-11 14:45:00",95,525.9999983,5.5,4.853964,4.880794,0,2.670000001,0,37.4,2471,83.6,19,6.3,68.545,59.969
"2020-05-11 14:50:00",95,513.0000004,5.52,4.860924,4.882893,0,2.650000001,0,37.59999999,2471,83.7,19,6.3,68.557,59.927
"2020-05-11 14:55:00",95,502.9999998,5.51,4.865615,4.880146,0,2.63,0,37.69999999,2471,83.8,19,6.299999997,68.557,59.979
"2020-05-11 15:00:00",95,496.0000019,5.51,4.85739,4.872152,0,2.619999998,0,37.39999998,2470.999751,83.8,18.9,6.19999999,68.377,60.043
"2020-05-11 15:05:00",95,514.9999981,5.51,4.850252,4.872878,0,2.600000002,0,37.20000002,0.00024854,83.9,18.9,6.10000001,68.557,59.895
"2020-05-11 15:10:00",95,517.9999999,5.52,4.852085,4.864605,0,2.6,0,37.2,0,83.9,18.9,6.199999997,68.382,59.906
"2020-05-11 15:15:00",95,511,5.51,4.852085,4.86625,0,2.57,0,37,0,84.1,18.9,6.2,68.382,59.769
"2020-05-11 15:20:00",95,519.9999989,5.52,4.857571,4.861132,0,2.569999998,0,36.99999999,0,84.1,18.9,6.199999993,68.331,59.769
"2020-05-11 15:25:00",95,503.0000023,5.52,4.853752,4.850489,0,2.540000004,0,36.80000003,0,84.2,18.8,6.100000013,68.331,59.769
"2020-05-11 15:30:00",95,511.9999994,5.53,4.854649,4.841975,0,2.569999998,0,36.60000001,0,84.1,18.9,6.000000007,68.23,59.78
"2020-05-11 15:35:00",95,509.0000001,5.51,4.85433,4.84143,0,2.540000001,0,36.7,0,84.2,18.8,6,68.168,59.675
"2020-05-11 15:40:00",95,511.0000003,5.52,4.856171,4.833302,0,2.52,0,36.5,0,84.2,18.7,6,68.105,59.738
"2020-05-11 15:45:00",95,520.9999996,5.54,4.850066,4.831986,0,2.51,0,36.6,0,84.3,18.7,5.99999999,68.179,59.738
"2020-05-11 15:50:00",95,517.0000004,5.52,4.851782,4.834554,0,2.51,0,36.6,0,84.3,18.7,5.90000001,68.016,59.591
"2020-05-11 15:55:00",95,518,5.51,4.858494,4.834882,0,2.480000001,0,36.6,0,84.5,18.7,5.9,68.116,59.591
"2020-05-11 16:00:00",90,525,5.51,4.854093,4.832866,0,2.46,0,36.5,0,84.5,18.6,5.7,68.016,59.591
"2020-05-11 16:05:00",90,525.9999992,5.53,4.856375,4.829182,0,2.390000011,0,36.4,0,84.4999999,18.1,5.8,67.954,59.507
"2020-05-11 16:10:00",90,514.0000016,5.54,4.857149,4.825177,0,2.559999977,0,36.4,0,83.3000002,18,5.8,67.965,59.559
"2020-05-11 16:15:00",90,498.0000011,5.53,4.859195,4.815678,0,2.85999998,0,36.49999999,0,81.3000001,18,5.999999987,68.065,59.559
"2020-05-11 16:20:00",90,514.9999994,5.53,4.86638,4.809317,0,2.909999998,0,36.79999999,0,81.1,18.1,5.800000007,67.902,59.475
"2020-05-11 16:25:00",90,507.0000007,5.53,4.862932,4.811707,0,2.96,0,37.1,0,80.8,18.1,5.8,67.902,59.433
"2020-05-11 16:30:00",90,528.9999976,5.55,4.862023,4.809979,0,2.960000001,0,37.10000001,0,80.8,18.1,5.79999998,67.913,59.433
"2020-05-11 16:35:00",90,505.0000024,5.56,4.862023,4.809979,0,2.969999999,0,37.19999999,0,80.7,18.1,5.60000002,67.913,59.433
"2020-05-11 16:40:00",90,528.9999992,5.54,4.858109,4.808827,0,2.950000001,0,37.2,0,81,18.2,5.500000003,67.751,59.297
"2020-05-11 16:45:00",90,526,5.54,4.861832,4.800547,0,2.94,0,37.4,0,80.9,18.1,5.5,67.751,59.297
"2020-05-11 16:50:00",90,531.9999996,5.55,4.85488,4.799507,0,2.909999999,0,37.30000001,0,81.1,18.1,5.4,67.762,59.297
"2020-05-11 16:55:00",90,526.0000008,5.54,4.854953,4.794668,0,2.900000001,0,37.49999997,0,81.2,18.1,5.4,67.694,59.297
"2020-05-11 17:00:00",90,512.0000009,5.54,4.854006,4.789313,0,2.9,0,37.40000001,0,81.2,18.1,5.300000007,67.594,59.265
"2020-05-11 17:05:00",90,536.9999992,5.57,4.855579,4.783261,0,2.919999999,0,37.59999999,0,81.2,18.2,5.100000007,67.694,59.265
"2020-05-11 17:10:00",90,529.0000008,5.57,4.859681,4.778741,0,2.880000001,0,37.59999999,0,81.4,18.2,5.2,67.694,59.223
"2020-05-11 17:15:00",90,551.9999998,5.56,4.859681,4.778289,0,2.899999998,0,37.39999999,0,81.2,18.1,5.2,67.694,59.13
"2020-05-11 17:20:00",90,550.0000002,5.57,4.856865,4.778173,0,2.880000002,0,37.30000001,0,81.3,18.1,5.2,67.532,59.13
"2020-05-11 17:25:00",90,546.0000001,5.56,4.85684,4.776906,0,2.909999999,0,37.00000001,0,81.1,18.1,5.100000003,67.427,59.036
"2020-05-11 17:30:00",90,531,5.57,4.854606,4.772833,0,2.88,0,36.9,0,81.3,18.1,4.8,67.537,58.988
"2020-05-11 17:35:00",90,562.0000003,5.56,4.842612,4.767806,0,2.839999997,0,36.69999999,0,81.6,18.1,5.100000007,67.365,59.091
"2020-05-11 17:40:00",90,566.9999993,5.57,4.831303,4.768854,0,2.800000005,0,36.50000003,0,81.7,18,5.199999987,67.475,58.988
"2020-05-11 17:45:00",90,555.0000008,5.55,4.832875,4.763793,0,2.740000004,0,36.5,0,82.1,18,5.49999998,67.412,58.988
"2020-05-11 17:50:00",90,563.9999997,5.57,4.822366,4.75922,0,2.74,0,36.5,0,82.2,18.1,5.79999999,67.313,58.945
"2020-05-11 17:55:00",90,565.0000002,5.57,4.83007,4.75381,0,2.68,0,36.4,0,82.5,18,5.9,67.313,58.863
"2020-05-11 18:00:00",90,571,5.57,4.831283,4.750003,0,2.669999998,0,36.4,0,82.6,18,5.9,67.204,58.956
"2020-05-11 18:05:00",90,571,5.57,4.82588,4.746593,0,2.650000002,0,36.4,0,82.8,18.1,5.9,67.152,58.913
